analysis_scope,correlation_method,rna_metric,flow_metric,n,spearman_rho,p_value_asymptotic_normal_approx,analysis_groups,bh_fdr,claim_use
all_unadjusted,spearman_rank,myeloid_inflammatory,double_event_cd33_pos_fraction,128,0.1469111565116403,0.0978019074566379,COVID_CRIT;COVID_MILD;COVID_SEV;HV;Sepsis,0.188250288036837,exploratory
all_unadjusted,spearman_rank,myeloid_inflammatory,double_event_cd11c_pos_fraction,128,0.0708638604462419,0.4245252009969019,COVID_CRIT;COVID_MILD;COVID_SEV;HV;Sepsis,0.554481895179627,exploratory
all_unadjusted,spearman_rank,myeloid_inflammatory,double_event_cd16_pos_fraction,128,-0.0676078926580681,0.4461183433235084,COVID_CRIT;COVID_MILD;COVID_SEV;HV;Sepsis,0.5571038823942349,exploratory
all_unadjusted,spearman_rank,myeloid_inflammatory,double_event_cd38_pos_fraction,128,0.1618576174126813,0.0681456152289844,COVID_CRIT;COVID_MILD;COVID_SEV;HV;Sepsis,0.1465989705766387,exploratory
all_unadjusted,spearman_rank,immunometabolic_stress,cd3_cd14_double_fraction,129,-0.5478700805008945,5.702467201433427e-10,COVID_CRIT;COVID_MILD;COVID_SEV;HV;Sepsis,7.299158017834786e-08,exploratory
all_unadjusted,spearman_rank,immunometabolic_stress,cd3_cd14_abundance_normalized,129,0.4116838103756709,3.1980733953427545e-06,COVID_CRIT;COVID_MILD;COVID_SEV;HV;Sepsis,3.721394496398842e-05,exploratory
all_unadjusted,spearman_rank,immunometabolic_stress,cd3_cd14_hmean_enrichment_exclusive,129,-0.1988204382826476,0.0244872822098802,COVID_CRIT;COVID_MILD;COVID_SEV;HV;Sepsis,0.0695287146220959,exploratory
all_unadjusted,spearman_rank,immunometabolic_stress,double_event_hla_dr_pos_fraction,128,0.1658843574972415,0.0615641583617288,COVID_CRIT;COVID_MILD;COVID_SEV;HV;Sepsis,0.1370471699182833,exploratory
all_unadjusted,spearman_rank,immunometabolic_stress,double_event_cd33_pos_fraction,128,0.2425945395066125,0.0062588742640012,COVID_CRIT;COVID_MILD;COVID_SEV;HV;Sepsis,0.0287888420870792,exploratory
all_unadjusted,spearman_rank,immunometabolic_stress,double_event_cd11c_pos_fraction,128,0.1008336675518027,0.255815248766375,COVID_CRIT;COVID_MILD;COVID_SEV;HV;Sepsis,0.376371860253977,exploratory
all_unadjusted,spearman_rank,immunometabolic_stress,double_event_cd16_pos_fraction,128,0.0842915773592487,0.3421540041749821,COVID_CRIT;COVID_MILD;COVID_SEV;HV;Sepsis,0.4659118354723161,exploratory
all_unadjusted,spearman_rank,immunometabolic_stress,double_event_cd38_pos_fraction,128,0.2497453365165689,0.0048855152756399,COVID_CRIT;COVID_MILD;COVID_SEV;HV;Sepsis,0.0235979605766762,exploratory
all_unadjusted,spearman_rank,adaptive_t_cell_context,cd3_cd14_double_fraction,129,0.5503466010733454,4.770888582419541e-10,COVID_CRIT;COVID_MILD;COVID_SEV;HV;Sepsis,7.299158017834786e-08,exploratory
all_unadjusted,spearman_rank,adaptive_t_cell_context,cd3_cd14_abundance_normalized,129,-0.3998211091234347,6.083697065710982e-06,COVID_CRIT;COVID_MILD;COVID_SEV;HV;Sepsis,6.229705795288045e-05,exploratory
